dataset,line_no,line,resolution_source,action_type,error_category,l1_nearest_distance,confident_action,note
Apache_Apache_2k,66,[Sun Dec 04 04:57:00 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0691828727722168,False,
Apache_Apache_2k,71,[Sun Dec 04 04:57:24 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0763702392578125,False,
Apache_Apache_2k,72,[Sun Dec 04 04:57:24 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0763702392578125,False,
Apache_Apache_2k,75,[Sun Dec 04 04:58:18 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0761973857879639,False,
Apache_Apache_2k,78,[Sun Dec 04 04:58:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0686044692993164,False,
Apache_Apache_2k,83,[Sun Dec 04 04:59:38 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.078065037727356,False,
Apache_Apache_2k,84,[Sun Dec 04 04:59:38 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.078065037727356,False,
Apache_Apache_2k,87,[Sun Dec 04 05:00:09 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0791893005371094,False,
Apache_Apache_2k,91,[Sun Dec 04 05:00:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0798921585083008,False,
Apache_Apache_2k,93,[Sun Dec 04 05:00:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0798921585083008,False,
Apache_Apache_2k,106,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0933201313018799,False,
Apache_Apache_2k,108,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0609042644500732,False,
Apache_Apache_2k,110,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0933201313018799,False,
Apache_Apache_2k,112,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0933201313018799,False,
Apache_Apache_2k,114,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0933201313018799,False,
Apache_Apache_2k,116,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0609042644500732,False,
Apache_Apache_2k,118,[Sun Dec 04 05:04:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0609042644500732,False,
Apache_Apache_2k,121,[Sun Dec 04 05:12:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0744668245315552,False,
Apache_Apache_2k,125,[Sun Dec 04 05:12:28 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0673439502716064,False,
Apache_Apache_2k,127,[Sun Dec 04 05:12:28 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0673439502716064,False,
Apache_Apache_2k,130,[Sun Dec 04 05:12:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0695801973342896,False,
Apache_Apache_2k,131,[Sun Dec 04 05:15:09 2005] [error] [client 222.166.160.184] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8495659232139587,False,
Apache_Apache_2k,134,[Sun Dec 04 05:15:16 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0805765390396118,False,
Apache_Apache_2k,139,[Sun Dec 04 06:01:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0752544403076172,False,
Apache_Apache_2k,144,[Sun Dec 04 06:02:02 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0877628326416016,False,
Apache_Apache_2k,150,[Sun Dec 04 06:02:07 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0897802114486694,False,
Apache_Apache_2k,152,[Sun Dec 04 06:02:07 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0845140218734741,False,
Apache_Apache_2k,154,[Sun Dec 04 06:02:07 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0845140218734741,False,
Apache_Apache_2k,156,[Sun Dec 04 06:02:07 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0845140218734741,False,
Apache_Apache_2k,162,[Sun Dec 04 06:06:12 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0730191469192505,False,
Apache_Apache_2k,163,[Sun Dec 04 06:06:12 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0730191469192505,False,
Apache_Apache_2k,169,[Sun Dec 04 06:06:26 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0853447914123535,False,
Apache_Apache_2k,171,[Sun Dec 04 06:06:26 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0828896760940552,False,
Apache_Apache_2k,173,[Sun Dec 04 06:06:26 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0828896760940552,False,
Apache_Apache_2k,175,[Sun Dec 04 06:06:26 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0853447914123535,False,
Apache_Apache_2k,189,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0687934160232544,False,
Apache_Apache_2k,190,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0687934160232544,False,
Apache_Apache_2k,191,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0687934160232544,False,
Apache_Apache_2k,192,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0897791385650635,False,
Apache_Apache_2k,193,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0897791385650635,False,
Apache_Apache_2k,196,[Sun Dec 04 06:13:01 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0763821601867676,False,
Apache_Apache_2k,202,[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0765340328216553,False,
Apache_Apache_2k,203,[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0995912551879883,False,
Apache_Apache_2k,206,[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0765340328216553,False,
Apache_Apache_2k,208,[Sun Dec 04 06:16:39 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0780229568481445,False,
Apache_Apache_2k,213,[Sun Dec 04 06:17:05 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0841193199157715,False,
Apache_Apache_2k,216,[Sun Dec 04 06:17:24 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0805509090423584,False,
Apache_Apache_2k,222,[Sun Dec 04 06:17:35 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0864365100860596,False,
Apache_Apache_2k,223,[Sun Dec 04 06:17:35 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.098964810371399,False,
Apache_Apache_2k,229,[Sun Dec 04 06:18:11 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0948337316513062,False,
Apache_Apache_2k,230,[Sun Dec 04 06:18:11 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0781008005142212,False,
Apache_Apache_2k,233,[Sun Dec 04 06:18:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0743963718414307,False,
Apache_Apache_2k,239,[Sun Dec 04 06:18:55 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0923389196395874,False,
Apache_Apache_2k,240,[Sun Dec 04 06:18:55 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0961477756500244,False,
Apache_Apache_2k,244,[Sun Dec 04 06:19:18 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0766541957855225,False,
Apache_Apache_2k,249,[Sun Dec 04 06:19:34 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.082889437675476,False,
Apache_Apache_2k,250,[Sun Dec 04 06:19:34 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.088485598564148,False,
Apache_Apache_2k,262,[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0759105682373047,False,
Apache_Apache_2k,263,[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0874229669570923,False,
Apache_Apache_2k,264,[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0710841417312622,False,
Apache_Apache_2k,276,[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.08512282371521,False,
Apache_Apache_2k,277,[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.08512282371521,False,
Apache_Apache_2k,278,[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.08512282371521,False,
Apache_Apache_2k,279,[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0902278423309326,False,
Apache_Apache_2k,280,[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0781399011611938,False,
Apache_Apache_2k,283,[Sun Dec 04 06:23:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0821614265441895,False,
Apache_Apache_2k,286,[Sun Dec 04 06:30:43 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0760620832443237,False,
Apache_Apache_2k,290,[Sun Dec 04 06:36:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0820252895355225,False,
Apache_Apache_2k,292,[Sun Dec 04 06:36:10 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0820252895355225,False,
Apache_Apache_2k,299,[Sun Dec 04 06:41:07 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.08384370803833,False,
Apache_Apache_2k,300,[Sun Dec 04 06:41:08 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0845385789871216,False,
Apache_Apache_2k,301,[Sun Dec 04 06:41:08 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0845385789871216,False,
Apache_Apache_2k,306,[Sun Dec 04 06:41:46 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0737017393112183,False,
Apache_Apache_2k,307,[Sun Dec 04 06:41:46 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0737017393112183,False,
Apache_Apache_2k,314,[Sun Dec 04 06:42:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0731401443481445,False,
Apache_Apache_2k,315,[Sun Dec 04 06:42:30 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0731401443481445,False,
Apache_Apache_2k,318,[Sun Dec 04 06:42:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.073223352432251,False,
Apache_Apache_2k,319,[Sun Dec 04 06:42:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.073223352432251,False,
Apache_Apache_2k,326,[Sun Dec 04 06:43:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.078087568283081,False,
Apache_Apache_2k,327,[Sun Dec 04 06:43:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.078087568283081,False,
Apache_Apache_2k,341,[Sun Dec 04 06:45:57 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0883554220199585,False,
Apache_Apache_2k,348,[Sun Dec 04 06:46:31 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0666427612304688,False,
Apache_Apache_2k,349,[Sun Dec 04 06:46:31 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0859566926956177,False,
Apache_Apache_2k,354,[Sun Dec 04 06:46:33 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0735805034637451,False,
Apache_Apache_2k,356,[Sun Dec 04 06:46:34 2005] [error] mod_jk child workerEnv in error state 10,L1_MISS,,,1.098879098892212,False,
Apache_Apache_2k,358,[Sun Dec 04 06:46:34 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.080639123916626,False,
Apache_Apache_2k,366,[Sun Dec 04 06:47:43 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0802061557769775,False,
Apache_Apache_2k,375,[Sun Dec 04 06:49:24 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0736548900604248,False,
Apache_Apache_2k,383,[Sun Dec 04 06:51:23 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0911285877227783,False,
Apache_Apache_2k,385,[Sun Dec 04 06:51:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0842716693878174,False,
Apache_Apache_2k,387,[Sun Dec 04 06:51:23 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0759601593017578,False,
Apache_Apache_2k,389,[Sun Dec 04 06:51:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0842716693878174,False,
Apache_Apache_2k,392,[Sun Dec 04 06:51:26 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0728387832641602,False,
Apache_Apache_2k,397,[Sun Dec 04 06:52:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.090187430381775,False,
Apache_Apache_2k,398,[Sun Dec 04 06:52:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.090187430381775,False,
Apache_Apache_2k,403,[Sun Dec 04 06:52:41 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0599241256713867,False,
Apache_Apache_2k,404,[Sun Dec 04 06:52:41 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0825996398925781,False,
Apache_Apache_2k,409,[Sun Dec 04 06:53:26 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0844976902008057,False,
Apache_Apache_2k,425,[Sun Dec 04 06:55:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.09809148311615,False,
Apache_Apache_2k,426,[Sun Dec 04 06:55:23 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0906600952148438,False,
Apache_Apache_2k,427,[Sun Dec 04 06:55:23 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0709713697433472,False,
Apache_Apache_2k,433,[Sun Dec 04 06:56:17 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0850589275360107,False,
Apache_Apache_2k,443,[Sun Dec 04 06:57:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0880708694458008,False,
Apache_Apache_2k,444,[Sun Dec 04 06:57:23 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0880708694458008,False,
Apache_Apache_2k,446,[Sun Dec 04 06:57:23 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0674989223480225,False,
Apache_Apache_2k,448,[Sun Dec 04 06:57:23 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0816431045532227,False,
Apache_Apache_2k,450,[Sun Dec 04 06:57:24 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0640976428985596,False,
Apache_Apache_2k,457,[Sun Dec 04 06:58:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.079313039779663,False,
Apache_Apache_2k,458,[Sun Dec 04 06:58:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.079313039779663,False,
Apache_Apache_2k,460,[Sun Dec 04 06:58:53 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.078412413597107,False,
Apache_Apache_2k,469,[Sun Dec 04 06:59:40 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0742337703704834,False,
Apache_Apache_2k,472,[Sun Dec 04 06:59:47 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0734953880310059,False,
Apache_Apache_2k,473,[Sun Dec 04 06:59:47 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0829923152923584,False,
Apache_Apache_2k,491,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0753147602081299,False,
Apache_Apache_2k,492,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.08197820186615,False,
Apache_Apache_2k,493,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.08197820186615,False,
Apache_Apache_2k,494,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0879414081573486,False,
Apache_Apache_2k,495,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0879414081573486,False,
Apache_Apache_2k,512,[Sun Dec 04 07:07:30 2005] [error] mod_jk child workerEnv in error state 9,L1_MISS,,,1.0740270614624023,False,
Apache_Apache_2k,513,[Sun Dec 04 07:07:30 2005] [error] mod_jk child workerEnv in error state 10,L1_MISS,,,1.103278398513794,False,
Apache_Apache_2k,514,[Sun Dec 04 07:07:30 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0880550146102905,False,
Apache_Apache_2k,519,[Sun Dec 04 07:08:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.1014034748077393,False,
Apache_Apache_2k,521,[Sun Dec 04 07:08:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0839910507202148,False,
Apache_Apache_2k,523,[Sun Dec 04 07:08:04 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.1014034748077393,False,
Apache_Apache_2k,528,[Sun Dec 04 07:11:05 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0901038646697998,False,
Apache_Apache_2k,531,[Sun Dec 04 07:11:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0836719274520874,False,
Apache_Apache_2k,532,[Sun Dec 04 07:11:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0836719274520874,False,
Apache_Apache_2k,535,[Sun Dec 04 07:12:08 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0907633304595947,False,
Apache_Apache_2k,540,[Sun Dec 04 07:12:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.077064037322998,False,
Apache_Apache_2k,541,[Sun Dec 04 07:12:44 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.077064037322998,False,
Apache_Apache_2k,548,[Sun Dec 04 07:13:41 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0840778350830078,False,
Apache_Apache_2k,549,[Sun Dec 04 07:13:41 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0840778350830078,False,
Apache_Apache_2k,554,[Sun Dec 04 07:14:29 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.098717212677002,False,
Apache_Apache_2k,566,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0973206758499146,False,
Apache_Apache_2k,568,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0872944593429565,False,
Apache_Apache_2k,570,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0973206758499146,False,
Apache_Apache_2k,572,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0817943811416626,False,
Apache_Apache_2k,574,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0973206758499146,False,
Apache_Apache_2k,576,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0872944593429565,False,
Apache_Apache_2k,578,[Sun Dec 04 07:18:00 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0973206758499146,False,
Apache_Apache_2k,579,[Sun Dec 04 07:45:45 2005] [error] [client 63.13.186.196] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.844520628452301,False,
Apache_Apache_2k,580,[Sun Dec 04 08:54:17 2005] [error] [client 147.31.138.75] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8257999420166016,False,
Apache_Apache_2k,581,[Sun Dec 04 09:35:12 2005] [error] [client 207.203.80.15] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8396958112716675,False,
Apache_Apache_2k,582,[Sun Dec 04 10:53:30 2005] [error] [client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.815144956111908,False,
Apache_Apache_2k,583,[Sun Dec 04 11:11:07 2005] [error] [client 24.147.151.74] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8419625163078308,False,
Apache_Apache_2k,584,[Sun Dec 04 11:33:18 2005] [error] [client 211.141.93.88] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8401593565940857,False,
Apache_Apache_2k,585,[Sun Dec 04 11:42:43 2005] [error] [client 216.127.124.16] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8264008164405823,False,
Apache_Apache_2k,586,[Sun Dec 04 12:33:13 2005] [error] [client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8369753956794739,False,
Apache_Apache_2k,587,[Sun Dec 04 13:32:32 2005] [error] [client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8255568146705627,False,
Apache_Apache_2k,588,[Sun Dec 04 14:29:00 2005] [error] [client 4.245.93.87] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8579671382904053,False,
Apache_Apache_2k,589,[Sun Dec 04 15:18:36 2005] [error] [client 67.154.58.130] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8370524644851685,False,
Apache_Apache_2k,590,[Sun Dec 04 15:59:01 2005] [error] [client 24.83.37.136] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8549615740776062,False,
Apache_Apache_2k,592,[Sun Dec 04 16:24:05 2005] [error] [client 58.225.62.140] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,0.8450722694396973,False,
Apache_Apache_2k,594,[Sun Dec 04 16:24:06 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.074143648147583,False,
Apache_Apache_2k,598,[Sun Dec 04 16:32:56 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0550085306167603,False,
Apache_Apache_2k,603,[Sun Dec 04 16:32:58 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.0874139070510864,False,
Apache_Apache_2k,605,[Sun Dec 04 16:32:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0547657012939453,False,
Apache_Apache_2k,607,[Sun Dec 04 16:32:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0547657012939453,False,
Apache_Apache_2k,610,[Sun Dec 04 16:35:52 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0786240100860596,False,
Apache_Apache_2k,619,[Sun Dec 04 16:41:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0605964660644531,False,
Apache_Apache_2k,620,[Sun Dec 04 16:41:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0605964660644531,False,
Apache_Apache_2k,621,[Sun Dec 04 16:41:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0605964660644531,False,
Apache_Apache_2k,622,[Sun Dec 04 16:41:22 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0605964660644531,False,
Apache_Apache_2k,626,[Sun Dec 04 16:46:13 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0725078582763672,False,
Apache_Apache_2k,635,[Sun Dec 04 16:48:01 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.0710951089859009,False,
Apache_Apache_2k,637,[Sun Dec 04 16:48:01 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.094937801361084,False,
Apache_Apache_2k,639,[Sun Dec 04 16:48:01 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0746709108352661,False,
Apache_Apache_2k,641,[Sun Dec 04 16:48:01 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0746709108352661,False,
Apache_Apache_2k,643,[Sun Dec 04 16:48:01 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.0746709108352661,False,
