dataset,line_no,line,resolution_source,action_type,error_category,l1_nearest_distance,confident_action,note
Apache_Apache_2k,1961,[Mon Dec 05 18:40:54 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.325160026550293,False,
Apache_Apache_2k,356,[Sun Dec 04 06:46:34 2005] [error] mod_jk child workerEnv in error state 10,L1_MISS,,,1.3310027122497559,False,
Apache_Apache_2k,1899,[Mon Dec 05 17:35:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3192177848582443,False,
Apache_Apache_2k,1917,[Mon Dec 05 17:50:41 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3133095502853394,False,
Apache_Apache_2k,1561,[Mon Dec 05 12:36:39 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3249412689918314,False,
Apache_Apache_2k,1265,[Mon Dec 05 07:37:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.308973800043273,False,
Apache_Apache_2k,586,[Sun Dec 04 12:33:13 2005] [error] [client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3789099087232224,False,
Apache_Apache_2k,1292,[Mon Dec 05 07:47:22 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.325129747390747,False,
Apache_Apache_2k,1231,[Mon Dec 05 07:21:09 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3142119821138216,False,
Apache_Apache_2k,740,[Sun Dec 04 17:20:46 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3280456066131592,False,
Apache_Apache_2k,923,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3130266666412354,False,
Apache_Apache_2k,244,[Sun Dec 04 06:19:18 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3139173984527588,False,
Apache_Apache_2k,605,[Sun Dec 04 16:32:58 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3093430995941162,False,
Apache_Apache_2k,1991,[Mon Dec 05 19:11:04 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3147432658013911,False,
Apache_Apache_2k,587,[Sun Dec 04 13:32:32 2005] [error] [client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3710856473779611,False,
Apache_Apache_2k,1586,[Mon Dec 05 13:00:34 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3255116206019524,False,
Apache_Apache_2k,1322,[Mon Dec 05 07:52:02 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3160369806106607,False,
Apache_Apache_2k,929,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3130266666412354,False,
Apache_Apache_2k,772,[Sun Dec 04 17:34:57 2005] [error] [client 61.138.216.82] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3662777367256511,False,
Apache_Apache_2k,1119,[Mon Dec 05 03:56:15 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3248327818296048,False,
Apache_Apache_2k,192,[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3395928144454956,False,
Apache_Apache_2k,804,[Sun Dec 04 17:53:43 2005] [error] [client 218.39.132.175] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3521321753580093,False,
Apache_Apache_2k,1972,[Mon Dec 05 18:50:31 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3180269966260654,False,
Apache_Apache_2k,1081,[Mon Dec 05 03:44:50 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3106370753726053,False,
Apache_Apache_2k,1391,[Mon Dec 05 10:17:51 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3457038402557373,False,
Apache_Apache_2k,925,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3130266666412354,False,
Apache_Apache_2k,223,[Sun Dec 04 06:17:35 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.334798812866211,False,
Apache_Apache_2k,744,[Sun Dec 04 17:21:04 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3241286277770996,False,
Apache_Apache_2k,1079,[Mon Dec 05 03:44:50 2005] [error] [client 168.20.198.21] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3651436567306519,False,
Apache_Apache_2k,759,[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3231158256530762,False,
Apache_Apache_2k,1735,[Mon Dec 05 13:52:36 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3350966155325847,False,
Apache_Apache_2k,694,[Sun Dec 04 17:01:47 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3171273469924927,False,
Apache_Apache_2k,1535,[Mon Dec 05 11:06:51 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3226480296377132,False,
Apache_Apache_2k,1573,[Mon Dec 05 12:50:43 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3244507312774658,False,
Apache_Apache_2k,1111,[Mon Dec 05 03:50:59 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3148346407710603,False,
Apache_Apache_2k,1771,[Mon Dec 05 14:11:43 2005] [error] [client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,L1_MISS,,,1.3974177837371826,False,
Apache_Apache_2k,1805,[Mon Dec 05 15:51:20 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.344289779663086,False,
Apache_Apache_2k,494,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3049104447542443,False,
Apache_Apache_2k,1855,[Mon Dec 05 16:21:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3246089220046997,False,
Apache_Apache_2k,457,[Sun Dec 04 06:58:29 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.313338279724121,False,
Apache_Apache_2k,1297,[Mon Dec 05 07:47:40 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.33672297000885,False,
Apache_Apache_2k,971,[Sun Dec 04 20:26:54 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3165912628173828,False,
Apache_Apache_2k,927,[Sun Dec 04 20:11:14 2005] [error] mod_jk child workerEnv in error state 6,L1_MISS,,,1.3130266666412354,False,
Apache_Apache_2k,493,[Sun Dec 04 07:02:03 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3229320049285889,False,
Apache_Apache_2k,1298,[Mon Dec 05 07:47:40 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3290619850158691,False,
Apache_Apache_2k,1023,[Sun Dec 04 20:38:14 2005] [error] mod_jk child workerEnv in error state 7,L1_MISS,,,1.3226654529571533,False,
Apache_Apache_2k,761,[Sun Dec 04 17:31:12 2005] [error] mod_jk child workerEnv in error state 8,L1_MISS,,,1.3245341777801514,False,
BGL_BGL_2k,1964,"- 1134159495 2005.12.09 R27-M0-N4-I:J18-U11 2005-12-09-12.18.15.322330 R27-M0-N4-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno: invalid or missing program image, Permission denied",L1_MISS,,,1.1258730724293642,False,
BGL_BGL_2k,1487,"- 1129166647 2005.10.12 R34-M1-N8-I:J18-U01 2005-10-12-18.24.07.100662 R34-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",L1_MISS,,,1.3004400155700637,False,
BGL_BGL_2k,1421,"- 1127243228 2005.09.20 NULL 2005-09-20-12.07.08.329482 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",L1_MISS,,,1.4447367191314697,False,
BGL_BGL_2k,1055,- 1121902860 2005.07.20 R10-M1-N0-C:J16-U11 2005-07-20-16.41.00.180072 R10-M1-N0-C:J16-U11 RAS KERNEL INFO 8 floating point alignment exceptions,L1_MISS,,,1.4549480711748117,False,
BGL_BGL_2k,530,- 1120260870 2005.07.01 R20-M0-N5-C:J15-U01 2005-07-01-16.34.30.861885 R20-M0-N5-C:J15-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions,L1_MISS,,,1.4257117625951403,False,
BGL_BGL_2k,1827,"- 1133448110 2005.12.01 R56-M0-N9-C:J08-U01 2005-12-01-06.41.50.888337 R56-M0-N9-C:J08-U01 RAS KERNEL INFO 10660 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.3202529427609948,False,
BGL_BGL_2k,1789,"APPSEV 1132912103 2005.11.25 R45-M1-N0-I:J18-U01 2005-11-25-01.48.23.054823 R45-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",L1_MISS,,,1.2370708072417427,False,
BGL_BGL_2k,320,- 1118812716 2005.06.14 R02-M1-N0-C:J12-U11 2005-06-14-22.18.36.751583 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,L1_MISS,,,1.3553308156846693,False,
BGL_BGL_2k,135,KERNDTLB 1118545700 2005.06.11 R30-M0-N9-C:J16-U01 2005-06-11-20.08.20.603096 R30-M0-N9-C:J16-U01 RAS KERNEL FATAL data TLB error interrupt,L1_MISS,,,1.272451686376175,False,
BGL_BGL_2k,374,- 1119478812 2005.06.22 R20-M0-N3-C:J14-U01 2005-06-22-15.20.12.174541 R20-M0-N3-C:J14-U01 RAS KERNEL INFO 1969920 double-hummer alignment exceptions,L1_MISS,,,1.454735513648644,False,
BGL_BGL_2k,545,- 1120265529 2005.07.01 R27-M1-N2-C:J03-U01 2005-07-01-17.52.09.980967 R27-M1-N2-C:J03-U01 RAS KERNEL INFO 458720 double-hummer alignment exceptions,L1_MISS,,,1.4814541864777433,False,
BGL_BGL_2k,552,- 1120266847 2005.07.01 R33-M0-N2-C:J10-U01 2005-07-01-18.14.07.256483 R33-M0-N2-C:J10-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions,L1_MISS,,,1.4493976412668015,False,
BGL_BGL_2k,1528,"- 1131030168 2005.11.03 R54-M1-N8-I:J18-U01 2005-11-03-07.02.48.152436 R54-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",L1_MISS,,,1.22500504585844,False,
BGL_BGL_2k,1977,"- 1134601394 2005.12.14 R42-M1-N2-C:J03-U11 2005-12-14-15.03.14.212440 R42-M1-N2-C:J03-U11 RAS KERNEL INFO critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type",L1_MISS,,,1.3036665454900624,False,
BGL_BGL_2k,152,KERNDTLB 1118553263 2005.06.11 R30-M0-N9-C:J16-U01 2005-06-11-22.14.23.973994 R30-M0-N9-C:J16-U01 RAS KERNEL FATAL data TLB error interrupt,L1_MISS,,,1.2688548347643087,False,
BGL_BGL_2k,1448,"- 1127264866 2005.09.20 R73-M1-NC-I:J18-U11 2005-09-20-18.07.46.603480 R73-M1-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",L1_MISS,,,1.3969219534467356,False,
BGL_BGL_2k,1443,"- 1127264333 2005.09.20 R45-M0-N0-I:J18-U01 2005-09-20-17.58.53.385609 R45-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",L1_MISS,,,1.2160685062408447,False,
BGL_BGL_2k,1732,- 1131601567 2005.11.09 R51-M1-N4-C:J07-U01 2005-11-09-21.46.07.597381 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,L1_MISS,,,1.3966751098632812,False,
BGL_BGL_2k,1862,"- 1133449350 2005.12.01 R20-M1-N5-C:J04-U01 2005-12-01-07.02.30.989473 R20-M1-N5-C:J04-U01 RAS KERNEL INFO 1966 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.3337512117813366,False,
BGL_BGL_2k,1113,- 1122165076 2005.07.23 R13-M0-N0-C:J15-U11 2005-07-23-17.31.16.270211 R13-M0-N0-C:J15-U11 RAS KERNEL INFO 15 floating point alignment exceptions,L1_MISS,,,1.4863067668317327,False,
BGL_BGL_2k,1906,"- 1133455305 2005.12.01 R66-M0-N5-C:J13-U11 2005-12-01-08.41.45.677601 R66-M0-N5-C:J13-U11 RAS KERNEL INFO 10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.2860222089142421,False,
BGL_BGL_2k,62,- 1118080909 2005.06.06 R02-M1-N0-C:J12-U11 2005-06-06-11.01.49.223879 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,L1_MISS,,,1.3564664587085,False,
BGL_BGL_2k,379,- 1119569236 2005.06.23 R22-M0-N6-C:J12-U11 2005-06-23-16.27.16.266001 R22-M0-N6-C:J12-U11 RAS KERNEL INFO 6182400 double-hummer alignment exceptions,L1_MISS,,,1.4573411191610066,False,
BGL_BGL_2k,1876,"- 1133454732 2005.12.01 R07-M1-N7-C:J07-U01 2005-12-01-08.32.12.649613 R07-M1-N7-C:J07-U01 RAS KERNEL INFO 10666 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.3892905901529748,False,
BGL_BGL_2k,1137,- 1122166579 2005.07.23 R14-M0-NF-C:J09-U01 2005-07-23-17.56.19.153654 R14-M0-NF-C:J09-U01 RAS KERNEL INFO 5 floating point alignment exceptions,L1_MISS,,,1.4687279166102476,False,
BGL_BGL_2k,1351,- 1125222743 2005.08.28 R40-M1-N4-C:J17-U01 2005-08-28-02.52.23.119441 R40-M1-N4-C:J17-U01 RAS KERNEL INFO 41097026 double-hummer alignment exceptions,L1_MISS,,,1.4519038246605513,False,
BGL_BGL_2k,376,- 1119479317 2005.06.22 R21-M1-N1-C:J08-U11 2005-06-22-15.28.37.811949 R21-M1-N1-C:J08-U11 RAS KERNEL INFO 2576000 double-hummer alignment exceptions,L1_MISS,,,1.454640694621784,False,
BGL_BGL_2k,1234,- 1123685937 2005.08.10 R14-M1-N0-C:J07-U11 2005-08-10-07.58.57.502279 R14-M1-N0-C:J07-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,L1_MISS,,,1.3336029048619231,False,
BGL_BGL_2k,1600,- 1131063531 2005.11.03 R56-M0-N7-C:J02-U01 2005-11-03-16.18.51.107407 R56-M0-N7-C:J02-U01 RAS KERNEL INFO 2354412 floating point alignment exceptions,L1_MISS,,,1.4870645698354672,False,
BGL_BGL_2k,550,- 1120265656 2005.07.01 R23-M0-N6-C:J11-U01 2005-07-01-17.54.16.064998 R23-M0-N6-C:J11-U01 RAS KERNEL INFO 458720 double-hummer alignment exceptions,L1_MISS,,,1.4620550929690856,False,
BGL_BGL_2k,1653,- 1131128050 2005.11.04 R62-M0-N4-C:J03-U01 2005-11-04-10.14.10.540522 R62-M0-N4-C:J03-U01 RAS KERNEL INFO 16736445 floating point alignment exceptions,L1_MISS,,,1.4712519325515372,False,
BGL_BGL_2k,3,- 1117838978 2005.06.03 R02-M1-N0-C:J12-U11 2005-06-03-15.49.38.026704 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,L1_MISS,,,1.3715006222507964,False,
BGL_BGL_2k,1127,- 1122165876 2005.07.23 R10-M1-NE-C:J05-U01 2005-07-23-17.44.36.808433 R10-M1-NE-C:J05-U01 RAS KERNEL INFO 5 floating point alignment exceptions,L1_MISS,,,1.5134602241154311,False,
BGL_BGL_2k,1813,"- 1133447776 2005.12.01 R16-M0-N4-C:J07-U11 2005-12-01-06.36.16.876079 R16-M0-N4-C:J07-U11 RAS KERNEL INFO 10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.362208634261059,False,
BGL_BGL_2k,840,- 1121252323 2005.07.13 R22-M1-N3-C:J02-U01 2005-07-13-03.58.43.479838 R22-M1-N3-C:J02-U01 RAS KERNEL INFO 113170696 double-hummer alignment exceptions,L1_MISS,,,1.4910270181608516,False,
BGL_BGL_2k,1825,"- 1133448086 2005.12.01 R37-M1-NE-C:J04-U11 2005-12-01-06.41.26.523789 R37-M1-NE-C:J04-U11 RAS KERNEL INFO 10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.348912337863525,False,
BGL_BGL_2k,370,- 1119383898 2005.06.21 R02-M1-N0-C:J12-U11 2005-06-21-12.58.18.149869 R02-M1-N0-C:J12-U11 RAS KERNEL INFO instruction cache parity error corrected,L1_MISS,,,1.3503682801251888,False,
BGL_BGL_2k,1242,"- 1123914577 2005.08.12 R61-M1-N0-I:J18-U01 2005-08-12-23.29.37.454616 R61-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",L1_MISS,,,1.3071978131851147,False,
BGL_BGL_2k,1958,"- 1133928743 2005.12.06 R36-M0-NE-C:J13-U01 2005-12-06-20.12.23.534341 R36-M0-NE-C:J13-U01 RAS KERNEL INFO Kernel detected 3486044 integer alignment exceptions (3486037) iar 0x00544ea8, dear 0x01ef7c60 (3486038) iar 0x00544eb8, dear 0x01ef7c80 (3486039) iar 0x00544ea8, dear 0x01ef7ca0 (3486040) iar ",L1_MISS,,,1.3646696252583759,False,
BGL_BGL_2k,1034,- 1121900682 2005.07.20 R30-M1-N9-C:J14-U11 2005-07-20-16.04.42.418104 R30-M1-N9-C:J14-U11 RAS KERNEL INFO 8 floating point alignment exceptions,L1_MISS,,,1.4822506947903085,False,
BGL_BGL_2k,1984,- 1134929456 2005.12.18 R30-M1-N3-C:J13-U01 2005-12-18-10.10.56.366499 R30-M1-N3-C:J13-U01 RAS KERNEL INFO 2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,L1_MISS,,,1.4362910534066868,False,
BGL_BGL_2k,1433,"- 1127243514 2005.09.20 NULL 2005-09-20-12.11.54.288690 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",L1_MISS,,,1.4344997974265032,False,
BGL_BGL_2k,554,- 1120266887 2005.07.01 R35-M1-N5-C:J04-U01 2005-07-01-18.14.47.324202 R35-M1-N5-C:J04-U01 RAS KERNEL INFO 1146800 double-hummer alignment exceptions,L1_MISS,,,1.4622414774333845,False,
BGL_BGL_2k,1883,"- 1133454886 2005.12.01 R32-M0-NB-C:J14-U01 2005-12-01-08.34.46.529035 R32-M0-NB-C:J14-U01 RAS KERNEL INFO 10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",L1_MISS,,,1.3310523969439227,False,
